,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
1067,Alcoholichepatitis,29,47,0,43,8,12,0,0,0,0,0,0,0,0,0,0,0
1068,Alcoholichepatitis,29,47,0,43,8,15,0,0,0,0,0,0,0,0,0,0,0
1069,Alcoholichepatitis,29,47,0,43,8,15,11,0,0,0,0,0,0,0,0,0,0
1070,Tuberculosis,6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0
1071,Tuberculosis,6,42,21,47,5,14,3,17,9,9,18,11,3,3,2,1,0
1072,Tuberculosis,29,15,52,9,14,3,23,10,11,21,17,4,5,1,1,0,0
1073,Tuberculosis,6,15,52,9,14,3,23,10,11,21,17,4,5,1,1,0,0
1074,Tuberculosis,6,42,52,9,14,3,23,10,11,21,17,4,5,1,1,0,0
1075,Tuberculosis,6,42,21,9,14,3,23,10,11,21,17,4,5,1,1,0,0
1076,Tuberculosis,6,42,21,47,14,3,23,10,11,21,17,4,5,1,1,0,0
1077,Tuberculosis,6,42,21,47,5,3,23,10,11,21,17,4,5,1,1,0,0
1078,Tuberculosis,6,42,21,47,5,14,23,10,11,21,17,4,5,1,1,0,0
1079,Tuberculosis,6,42,21,47,5,14,3,10,11,21,17,4,5,1,1,0,0
1080,CommonCold,8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1
1081,CommonCold,8,9,21,9,14,13,24,11,14,19,14,9,7,2,2,2,1
1082,CommonCold,6,15,14,20,13,28,15,16,19,15,16,8,2,1,3,3,0
1083,CommonCold,8,15,14,20,13,28,15,16,19,15,16,8,2,1,3,3,0
1084,CommonCold,8,9,14,20,13,28,15,16,19,15,16,8,2,1,3,3,0
1085,CommonCold,8,9,21,20,13,28,15,16,19,15,16,8,2,1,3,3,0
1086,CommonCold,8,9,21,9,13,28,15,16,19,15,16,8,2,1,3,3,0
1087,CommonCold,8,9,21,9,14,28,15,16,19,15,16,8,2,1,3,3,0
1088,CommonCold,8,9,21,9,14,13,15,16,19,15,16,8,2,1,3,3,0
1089,CommonCold,8,9,21,9,14,13,24,16,19,15,16,8,2,1,3,3,0
1090,Pneumonia,6,15,14,20,3,27,15,3,6,16,0,0,0,0,0,0,0
1091,Pneumonia,6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0
1092,Pneumonia,6,15,14,20,3,27,15,16,3,6,15,0,0,0,0,0,0
1093,Pneumonia,11,11,24,5,31,19,20,3,6,16,0,0,0,0,0,0,0
1094,Pneumonia,6,11,24,5,31,19,20,3,6,16,0,0,0,0,0,0,0
1095,Pneumonia,6,15,24,5,31,19,20,3,6,16,0,0,0,0,0,0,0
1096,Pneumonia,6,15,14,5,31,19,20,3,6,16,0,0,0,0,0,0,0
1097,Pneumonia,6,15,14,20,31,19,20,3,6,16,0,0,0,0,0,0,0
1098,Pneumonia,6,15,14,20,3,19,20,3,6,16,0,0,0,0,0,0,0
1099,Pneumonia,6,15,14,20,3,27,20,3,6,16,0,0,0,0,0,0,0
1100,Dimorphichemmorhoids(piles),7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0
1101,Dimorphichemmorhoids(piles),7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0
1102,Dimorphichemmorhoids(piles),7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0
1103,Dimorphichemmorhoids(piles),21,29,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,Dimorphichemmorhoids(piles),7,29,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,Dimorphichemmorhoids(piles),7,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,Dimorphichemmorhoids(piles),7,28,37,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,Dimorphichemmorhoids(piles),7,28,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,Dimorphichemmorhoids(piles),7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0
1109,Dimorphichemmorhoids(piles),7,28,37,3,19,0,0,0,0,0,0,0,0,0,0,0,0
1110,Heartattack,29,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,Heartattack,29,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,Heartattack,3,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,Heartattack,29,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,Heartattack,29,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,Heartattack,29,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,Heartattack,29,6,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,Heartattack,3,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,Heartattack,29,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,Heartattack,29,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,Varicoseveins,11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0
1121,Varicoseveins,11,12,8,31,34,29,21,0,0,0,0,0,0,0,0,0,0
1122,Varicoseveins,10,7,36,44,33,24,0,0,0,0,0,0,0,0,0,0,0
1123,Varicoseveins,11,7,36,44,33,24,0,0,0,0,0,0,0,0,0,0,0
1124,Varicoseveins,11,12,36,44,33,24,0,0,0,0,0,0,0,0,0,0,0
1125,Varicoseveins,11,12,8,44,33,24,0,0,0,0,0,0,0,0,0,0,0
1126,Varicoseveins,11,12,8,31,33,24,0,0,0,0,0,0,0,0,0,0,0
1127,Varicoseveins,11,12,8,31,34,24,0,0,0,0,0,0,0,0,0,0,0
1128,Varicoseveins,11,12,8,31,34,29,0,0,0,0,0,0,0,0,0,0,0
1129,Varicoseveins,11,12,8,31,34,24,0,0,0,0,0,0,0,0,0,0,0
1130,Hypothyroidism,11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0
1131,Hypothyroidism,11,45,12,28,21,9,22,6,2,18,6,3,1,0,0,0,0
1132,Hypothyroidism,31,10,31,25,9,25,8,2,18,5,7,1,0,0,0,0,0
1133,Hypothyroidism,31,10,31,25,9,25,8,2,18,5,7,1,0,0,0,0,0
1134,Hypothyroidism,11,10,31,25,9,25,8,2,18,5,7,1,0,0,0,0,0
1135,Hypothyroidism,11,45,31,25,9,25,8,2,18,5,7,1,0,0,0,0,0
1136,Hypothyroidism,11,45,12,25,9,25,8,2,18,5,7,1,0,0,0,0,0
1137,Hypothyroidism,11,45,12,28,9,25,8,2,18,5,7,1,0,0,0,0,0
1138,Hypothyroidism,11,45,12,28,21,25,8,2,18,5,7,1,0,0,0,0,0
1139,Hypothyroidism,11,45,12,28,21,9,8,2,18,5,7,1,0,0,0,0,0
1140,Hyperthyroidism,11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0
1141,Hyperthyroidism,11,24,52,35,31,8,10,7,12,7,1,0,0,0,0,0,0
1142,Hyperthyroidism,17,46,39,41,7,11,9,14,8,1,0,0,0,0,0,0,0
1143,Hyperthyroidism,11,46,39,41,7,11,9,14,8,1,0,0,0,0,0,0,0
1144,Hyperthyroidism,11,24,39,41,7,11,9,14,8,1,0,0,0,0,0,0,0
1145,Hyperthyroidism,11,24,52,41,7,11,9,14,8,1,0,0,0,0,0,0,0
1146,Hyperthyroidism,11,24,52,35,7,11,9,14,8,1,0,0,0,0,0,0,0
1147,Hyperthyroidism,11,24,52,35,31,11,9,14,8,1,0,0,0,0,0,0,0
1148,Hyperthyroidism,11,24,52,35,31,8,9,14,8,1,0,0,0,0,0,0,0
1149,Hyperthyroidism,11,24,52,35,31,8,10,14,8,1,0,0,0,0,0,0,0
1150,Hypoglycemia,29,15,2,41,13,21,2,7,16,7,10,0,0,0,0,0,0
1151,Hypoglycemia,29,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0
1152,Hypoglycemia,29,15,2,41,13,21,2,7,5,17,7,6,0,0,0,0,0
1153,Hypoglycemia,11,2,45,19,25,2,9,5,16,7,10,0,0,0,0,0,0
1154,Hypoglycemia,29,2,45,19,25,2,9,5,16,7,10,0,0,0,0,0,0
1155,Hypoglycemia,29,15,45,19,25,2,9,5,16,7,10,0,0,0,0,0,0
1156,Hypoglycemia,29,15,2,19,25,2,9,5,16,7,10,0,0,0,0,0,0
1157,Hypoglycemia,29,15,2,41,25,2,9,5,16,7,10,0,0,0,0,0,0
1158,Hypoglycemia,29,15,2,41,13,2,9,5,16,7,10,0,0,0,0,0,0
1159,Hypoglycemia,29,15,2,41,13,21,9,5,16,7,10,0,0,0,0,0,0
1160,Osteoarthristis,16,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0
1161,Osteoarthristis,16,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0
1162,Osteoarthristis,20,21,25,42,26,0,0,0,0,0,0,0,0,0,0,0,0
1163,Osteoarthristis,16,21,25,42,26,0,0,0,0,0,0,0,0,0,0,0,0
1164,Osteoarthristis,16,26,25,42,26,0,0,0,0,0,0,0,0,0,0,0,0
1165,Osteoarthristis,16,26,27,42,26,0,0,0,0,0,0,0,0,0,0,0,0
1166,Osteoarthristis,16,26,27,21,26,0,0,0,0,0,0,0,0,0,0,0,0
1167,Osteoarthristis,16,26,27,21,32,0,0,0,0,0,0,0,0,0,0,0,0
1168,Osteoarthristis,16,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0
1169,Osteoarthristis,16,26,27,21,32,23,0,0,0,0,0,0,0,0,0,0,0
1170,Arthritis,19,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0
1171,Arthritis,19,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0
1172,Arthritis,26,40,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,Arthritis,19,40,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,Arthritis,19,36,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,Arthritis,19,36,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,Arthritis,19,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0
1177,Arthritis,19,36,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,Arthritis,19,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0
1179,Arthritis,19,36,46,29,26,0,0,0,0,0,0,0,0,0,0,0,0
1180,(vertigo)ParoymsalPositionalVertigo,29,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0
1181,(vertigo)ParoymsalPositionalVertigo,29,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0
1182,(vertigo)ParoymsalPositionalVertigo,12,25,43,27,35,0,0,0,0,0,0,0,0,0,0,0,0
1183,(vertigo)ParoymsalPositionalVertigo,29,25,43,27,35,0,0,0,0,0,0,0,0,0,0,0,0
1184,(vertigo)ParoymsalPositionalVertigo,29,17,43,27,35,0,0,0,0,0,0,0,0,0,0,0,0
1185,(vertigo)ParoymsalPositionalVertigo,29,17,33,27,35,0,0,0,0,0,0,0,0,0,0,0,0
1186,(vertigo)ParoymsalPositionalVertigo,29,17,33,39,35,0,0,0,0,0,0,0,0,0,0,0,0
1187,(vertigo)ParoymsalPositionalVertigo,29,17,33,39,23,0,0,0,0,0,0,0,0,0,0,0,0
1188,(vertigo)ParoymsalPositionalVertigo,29,17,33,39,23,30,0,0,0,0,0,0,0,0,0,0,0
1189,(vertigo)ParoymsalPositionalVertigo,29,17,33,27,35,0,0,0,0,0,0,0,0,0,0,0,0
1190,Acne,25,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,Acne,25,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,Acne,23,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,Acne,25,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,Acne,25,31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,Acne,25,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,Acne,25,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,Acne,25,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,Acne,25,31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,Acne,25,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,Urinarytractinfection,4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,Urinarytractinfection,4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Urinarytractinfection,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,Urinarytractinfection,4,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,Urinarytractinfection,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,Urinarytractinfection,4,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Urinarytractinfection,4,4,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,Urinarytractinfection,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,Urinarytractinfection,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,Urinarytractinfection,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,Psoriasis,25,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0
1211,Psoriasis,25,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0
1212,Psoriasis,16,34,41,38,16,0,0,0,0,0,0,0,0,0,0,0,0
1213,Psoriasis,25,34,41,38,16,0,0,0,0,0,0,0,0,0,0,0,0
1214,Psoriasis,25,20,41,38,16,0,0,0,0,0,0,0,0,0,0,0,0
1215,Psoriasis,25,20,42,38,16,0,0,0,0,0,0,0,0,0,0,0,0
1216,Psoriasis,25,20,42,37,16,0,0,0,0,0,0,0,0,0,0,0,0
1217,Psoriasis,25,20,42,37,28,0,0,0,0,0,0,0,0,0,0,0,0
1218,Psoriasis,25,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0
1219,Psoriasis,25,20,42,37,28,16,0,0,0,0,0,0,0,0,0,0,0
1220,Impetigo,25,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0
1221,Impetigo,25,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0
1222,Impetigo,13,5,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,Impetigo,25,5,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,Impetigo,25,5,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,Impetigo,25,18,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,Impetigo,25,18,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,Impetigo,25,18,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,Impetigo,25,18,4,34,36,0,0,0,0,0,0,0,0,0,0,0,0
1229,Impetigo,25,5,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,Fungalinfection,15,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,Fungalinfection,25,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,Fungalinfection,15,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,Fungalinfection,15,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,Fungalinfection,15,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,Fungalinfection,25,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Fungalinfection,15,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,Fungalinfection,15,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,Fungalinfection,15,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,Fungalinfection,15,35,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,Allergy,8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,Allergy,24,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,Allergy,8,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,Allergy,8,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,Allergy,8,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,Allergy,24,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,Allergy,8,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,Allergy,8,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,Allergy,8,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,Allergy,8,33,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,GERD,27,1,48,45,5,4,0,0,0,0,0,0,0,0,0,0,0
1251,GERD,27,41,49,9,4,0,0,0,0,0,0,0,0,0,0,0,0
1252,GERD,27,1,49,9,4,0,0,0,0,0,0,0,0,0,0,0,0
1253,GERD,27,1,48,9,4,0,0,0,0,0,0,0,0,0,0,0,0
1254,GERD,27,1,48,45,4,0,0,0,0,0,0,0,0,0,0,0,0
1255,GERD,27,1,48,45,5,0,0,0,0,0,0,0,0,0,0,0,0
1256,GERD,0,41,49,9,4,0,0,0,0,0,0,0,0,0,0,0,0
1257,GERD,27,41,49,9,4,0,0,0,0,0,0,0,0,0,0,0,0
1258,GERD,27,1,49,9,4,0,0,0,0,0,0,0,0,0,0,0,0
1259,GERD,27,1,48,9,4,0,0,0,0,0,0,0,0,0,0,0,0
1260,Chroniccholestasis,15,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0
1261,Chroniccholestasis,29,47,33,26,1,31,0,0,0,0,0,0,0,0,0,0,0
1262,Chroniccholestasis,15,47,33,26,1,31,0,0,0,0,0,0,0,0,0,0,0
1263,Chroniccholestasis,15,42,33,26,1,31,0,0,0,0,0,0,0,0,0,0,0
1264,Chroniccholestasis,15,42,53,26,1,31,0,0,0,0,0,0,0,0,0,0,0
1265,Chroniccholestasis,15,42,53,30,1,31,0,0,0,0,0,0,0,0,0,0,0
1266,Chroniccholestasis,15,42,53,30,22,31,0,0,0,0,0,0,0,0,0,0,0
1267,Chroniccholestasis,15,42,53,30,22,1,0,0,0,0,0,0,0,0,0,0,0
1268,Chroniccholestasis,15,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0
1269,Chroniccholestasis,15,42,53,30,22,1,26,0,0,0,0,0,0,0,0,0,0
1270,DrugReaction,15,35,44,6,29,0,0,0,0,0,0,0,0,0,0,0,0
1271,DrugReaction,15,37,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,DrugReaction,15,35,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,DrugReaction,15,35,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,DrugReaction,15,35,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,DrugReaction,25,37,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,DrugReaction,15,37,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,DrugReaction,15,35,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,DrugReaction,15,35,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,DrugReaction,15,35,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,Pepticulcerdiseae,29,23,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0
1281,Pepticulcerdiseae,29,19,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0
1282,Pepticulcerdiseae,14,23,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0
1283,Pepticulcerdiseae,29,23,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0
1284,Pepticulcerdiseae,29,19,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0
1285,Pepticulcerdiseae,29,19,29,33,17,0,0,0,0,0,0,0,0,0,0,0,0
1286,Pepticulcerdiseae,29,19,29,1,17,0,0,0,0,0,0,0,0,0,0,0,0
1287,Pepticulcerdiseae,29,19,29,1,27,0,0,0,0,0,0,0,0,0,0,0,0
1288,Pepticulcerdiseae,29,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0
1289,Pepticulcerdiseae,29,19,29,1,27,17,0,0,0,0,0,0,0,0,0,0,0
1290,AIDS,18,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,AIDS,22,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,AIDS,18,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,AIDS,18,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,AIDS,18,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,AIDS,18,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,AIDS,18,30,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,AIDS,22,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,AIDS,18,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,AIDS,18,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,Diabetes,11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0
1301,Diabetes,11,46,39,25,18,2,19,7,7,12,0,0,0,0,0,0,0
1302,Diabetes,32,32,28,22,2,22,9,8,15,0,0,0,0,0,0,0,0
1303,Diabetes,11,32,28,22,2,22,9,8,15,0,0,0,0,0,0,0,0
1304,Diabetes,11,46,28,22,2,22,9,8,15,0,0,0,0,0,0,0,0
1305,Diabetes,11,46,39,22,2,22,9,8,15,0,0,0,0,0,0,0,0
1306,Diabetes,11,46,39,25,2,22,9,8,15,0,0,0,0,0,0,0,0
1307,Diabetes,11,46,39,25,18,22,9,8,15,0,0,0,0,0,0,0,0
1308,Diabetes,11,46,39,25,18,2,9,8,15,0,0,0,0,0,0,0,0
1309,Diabetes,11,46,39,25,18,2,19,8,15,0,0,0,0,0,0,0,0
1310,Gastroenteritis,29,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,Gastroenteritis,29,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,Gastroenteritis,28,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,Gastroenteritis,29,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,Gastroenteritis,29,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,Gastroenteritis,29,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,Gastroenteritis,29,38,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,Gastroenteritis,28,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,Gastroenteritis,29,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,Gastroenteritis,29,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,BronchialAsthma,11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0
1321,BronchialAsthma,9,18,7,17,24,0,0,0,0,0,0,0,0,0,0,0,0
1322,BronchialAsthma,11,18,7,17,24,0,0,0,0,0,0,0,0,0,0,0,0
1323,BronchialAsthma,11,11,7,17,24,0,0,0,0,0,0,0,0,0,0,0,0
1324,BronchialAsthma,11,11,24,17,24,0,0,0,0,0,0,0,0,0,0,0,0
1325,BronchialAsthma,11,11,24,5,24,0,0,0,0,0,0,0,0,0,0,0,0
1326,BronchialAsthma,11,11,24,5,11,0,0,0,0,0,0,0,0,0,0,0,0
1327,BronchialAsthma,11,11,24,5,11,20,0,0,0,0,0,0,0,0,0,0,0
1328,BronchialAsthma,9,18,7,17,24,0,0,0,0,0,0,0,0,0,0,0,0
1329,BronchialAsthma,11,18,7,17,24,0,0,0,0,0,0,0,0,0,0,0,0
1330,Hypertension,12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0
1331,Hypertension,5,14,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,Hypertension,12,14,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,Hypertension,12,8,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,Hypertension,12,8,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,Hypertension,12,8,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Hypertension,12,8,19,27,20,0,0,0,0,0,0,0,0,0,0,0,0
1337,Hypertension,5,14,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,Hypertension,12,14,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,Hypertension,12,8,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,Migraine,0,19,23,4,10,26,6,9,21,0,0,0,0,0,0,0,0
1341,Migraine,14,17,6,15,30,7,13,19,0,0,0,0,0,0,0,0,0
1342,Migraine,0,17,6,15,30,7,13,19,0,0,0,0,0,0,0,0,0
1343,Migraine,0,19,6,15,30,7,13,19,0,0,0,0,0,0,0,0,0
1344,Migraine,0,19,23,15,30,7,13,19,0,0,0,0,0,0,0,0,0
1345,Migraine,0,19,23,4,30,7,13,19,0,0,0,0,0,0,0,0,0
1346,Migraine,0,19,23,4,10,7,13,19,0,0,0,0,0,0,0,0,0
1347,Migraine,0,19,23,4,10,26,13,19,0,0,0,0,0,0,0,0,0
1348,Migraine,0,19,23,4,10,26,6,19,0,0,0,0,0,0,0,0,0
1349,Migraine,0,19,23,4,10,26,6,9,0,0,0,0,0,0,0,0,0
1350,Cervicalspondylosis,1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0
1351,Cervicalspondylosis,1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0
1352,Cervicalspondylosis,30,26,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,Cervicalspondylosis,1,26,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,Cervicalspondylosis,1,43,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,Cervicalspondylosis,1,43,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Cervicalspondylosis,1,43,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,Cervicalspondylosis,1,43,34,14,23,0,0,0,0,0,0,0,0,0,0,0,0
1358,Cervicalspondylosis,30,26,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,Cervicalspondylosis,1,26,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,Paralysis(brainhemorrhage),29,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,Paralysis(brainhemorrhage),29,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,Paralysis(brainhemorrhage),12,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,Paralysis(brainhemorrhage),29,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Paralysis(brainhemorrhage),29,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Paralysis(brainhemorrhage),29,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Paralysis(brainhemorrhage),29,17,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Paralysis(brainhemorrhage),12,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Paralysis(brainhemorrhage),29,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Paralysis(brainhemorrhage),29,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,Jaundice,15,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0
1371,Jaundice,15,42,21,47,14,32,5,1,0,0,0,0,0,0,0,0,0
